valid report 610: speed 0.025166, force 0.078118 N, moment 0.023943 Nm, torque 0.686812 Nm, maximum inequality 0.562364, feasible false
valid report 620: speed 0.025166, force 0.078052 N, moment 0.023932 Nm, torque 0.686812 Nm, maximum inequality 0.561037, feasible false
valid report 630: speed 0.025161, force 0.078126 N, moment 0.023934 Nm, torque 0.686826 Nm, maximum inequality 0.562517, feasible false
valid report 640: speed 0.025166, force 0.078169 N, moment 0.023940 Nm, torque 0.686812 Nm, maximum inequality 0.563379, feasible false
valid report 650: speed 0.025146, force 0.078034 N, moment 0.023733 Nm, torque 0.686869 Nm, maximum inequality 0.560678, feasible false
valid report 660: speed 0.025146, force 0.077993 N, moment 0.023940 Nm, torque 0.686869 Nm, maximum inequality 0.559863, feasible false
valid report 670: speed 0.025146, force 0.077996 N, moment 0.023917 Nm, torque 0.686869 Nm, maximum inequality 0.559927, feasible false
valid report 680: speed 0.025146, force 0.078010 N, moment 0.023912 Nm, torque 0.686865 Nm, maximum inequality 0.560209, feasible false
valid report 690: speed 0.025146, force 0.077996 N, moment 0.023923 Nm, torque 0.686586 Nm, maximum inequality 0.559929, feasible false
valid report 700: speed 0.025146, force 0.077996 N, moment 0.023917 Nm, torque 0.686869 Nm, maximum inequality 0.559927, feasible false
valid report 710: speed 0.025146, force 0.078108 N, moment 0.023833 Nm, torque 0.686872 Nm, maximum inequality 0.562157, feasible false
valid report 720: speed 0.025146, force 0.078012 N, moment 0.023909 Nm, torque 0.686860 Nm, maximum inequality 0.560238, feasible false
valid report 730: speed 0.025146, force 0.077996 N, moment 0.023917 Nm, torque 0.686272 Nm, maximum inequality 0.559927, feasible false
valid report 740: speed 0.025146, force 0.077996 N, moment 0.023917 Nm, torque 0.686869 Nm, maximum inequality 0.559927, feasible false
valid report 750: speed 0.025146, force 0.077996 N, moment 0.023917 Nm, torque 0.686869 Nm, maximum inequality 0.559927, feasible false
valid report 760: speed 0.025146, force 0.077996 N, moment 0.023917 Nm, torque 0.686869 Nm, maximum inequality 0.559927, feasible false
valid report 770: speed 0.025146, force 0.077996 N, moment 0.023917 Nm, torque 0.686869 Nm, maximum inequality 0.559927, feasible false
valid report 780: speed 0.025146, force 0.078047 N, moment 0.023914 Nm, torque 0.686869 Nm, maximum inequality 0.560943, feasible false
valid report 790: speed 0.025146, force 0.078113 N, moment 0.023924 Nm, torque 0.686869 Nm, maximum inequality 0.562270, feasible false
valid report 800: speed 0.025138, force 0.078144 N, moment 0.023906 Nm, torque 0.686887 Nm, maximum inequality 0.562886, feasible false
valid report 810: speed 0.025136, force 0.077968 N, moment 0.023882 Nm, torque 0.686916 Nm, maximum inequality 0.559359, feasible false
valid report 820: speed 0.025136, force 0.078009 N, moment 0.024286 Nm, torque 0.686916 Nm, maximum inequality 0.560181, feasible false
valid report 830: speed 0.025136, force 0.078213 N, moment 0.023944 Nm, torque 0.686915 Nm, maximum inequality 0.564270, feasible false
valid report 840: speed 0.025136, force 0.078000 N, moment 0.023916 Nm, torque 0.686916 Nm, maximum inequality 0.559999, feasible false
valid report 850: speed 0.025136, force 0.078004 N, moment 0.023921 Nm, torque 0.686916 Nm, maximum inequality 0.560089, feasible false
valid report 860: speed 0.025136, force 0.078001 N, moment 0.023916 Nm, torque 0.686888 Nm, maximum inequality 0.560022, feasible false
valid report 870: speed 0.025136, force 0.078229 N, moment 0.023914 Nm, torque 0.686916 Nm, maximum inequality 0.564575, feasible false
valid report 880: speed 0.025136, force 0.077992 N, moment 0.023917 Nm, torque 0.686914 Nm, maximum inequality 0.559836, feasible false
valid report 890: speed 0.025136, force 0.077994 N, moment 0.023917 Nm, torque 0.686915 Nm, maximum inequality 0.559883, feasible false
valid report 900: speed 0.025136, force 0.077994 N, moment 0.023917 Nm, torque 0.686916 Nm, maximum inequality 0.559883, feasible false
valid report 910: speed 0.025136, force 0.077994 N, moment 0.023917 Nm, torque 0.686916 Nm, maximum inequality 0.559883, feasible false
valid report 920: speed 0.025136, force 0.077994 N, moment 0.023917 Nm, torque 0.686916 Nm, maximum inequality 0.559883, feasible false
valid report 930: speed 0.025136, force 0.078698 N, moment 0.023917 Nm, torque 0.686916 Nm, maximum inequality 0.573959, feasible false
valid report 940: speed 0.025136, force 0.077991 N, moment 0.023917 Nm, torque 0.686916 Nm, maximum inequality 0.559812, feasible false
valid report 950: speed 0.025136, force 0.077482 N, moment 0.023910 Nm, torque 0.686916 Nm, maximum inequality 0.549649, feasible false
valid report 960: speed 0.025022, force 0.077447 N, moment 0.023795 Nm, torque 0.687277 Nm, maximum inequality 0.548937, feasible false
valid report 970: speed 0.025022, force 0.077075 N, moment 0.023789 Nm, torque 0.687277 Nm, maximum inequality 0.541509, feasible false
valid report 980: speed 0.025022, force 0.077078 N, moment 0.023790 Nm, torque 0.687277 Nm, maximum inequality 0.541554, feasible false
valid report 990: speed 0.025022, force 0.077049 N, moment 0.023639 Nm, torque 0.687260 Nm, maximum inequality 0.540974, feasible false
valid report 1000: speed 0.025022, force 0.077078 N, moment 0.023877 Nm, torque 0.686712 Nm, maximum inequality 0.541564, feasible false
valid report 1010: speed 0.025022, force 0.077078 N, moment 0.023790 Nm, torque 0.687277 Nm, maximum inequality 0.541554, feasible false
valid report 1020: speed 0.025022, force 0.077086 N, moment 0.023796 Nm, torque 0.687379 Nm, maximum inequality 0.541728, feasible false
valid report 1030: speed 0.025022, force 0.077056 N, moment 0.023795 Nm, torque 0.687237 Nm, maximum inequality 0.541124, feasible false
valid report 1040: speed 0.025022, force 0.077078 N, moment 0.023790 Nm, torque 0.687307 Nm, maximum inequality 0.541554, feasible false
valid report 1050: speed 0.025022, force 0.077078 N, moment 0.023790 Nm, torque 0.687277 Nm, maximum inequality 0.541554, feasible false
valid report 1060: speed 0.025022, force 0.077078 N, moment 0.023790 Nm, torque 0.687277 Nm, maximum inequality 0.541554, feasible false
valid report 1070: speed 0.025022, force 0.077078 N, moment 0.023790 Nm, torque 0.687277 Nm, maximum inequality 0.541554, feasible false
valid report 1080: speed 0.025022, force 0.077078 N, moment 0.023790 Nm, torque 0.687277 Nm, maximum inequality 0.541554, feasible false
valid report 1090: speed 0.025022, force 0.077017 N, moment 0.023791 Nm, torque 0.687277 Nm, maximum inequality 0.540336, feasible false
valid report 1100: speed 0.025022, force 0.077049 N, moment 0.023789 Nm, torque 0.687277 Nm, maximum inequality 0.540983, feasible false
valid report 1110: speed 0.025021, force 0.077067 N, moment 0.023788 Nm, torque 0.687281 Nm, maximum inequality 0.541330, feasible false
valid report 1120: speed 0.025021, force 0.077082 N, moment 0.023798 Nm, torque 0.687281 Nm, maximum inequality 0.541634, feasible false
valid report 1130: speed 0.025021, force 0.077066 N, moment 0.023794 Nm, torque 0.687281 Nm, maximum inequality 0.541314, feasible false
valid report 1140: speed 0.025021, force 0.077067 N, moment 0.023788 Nm, torque 0.687281 Nm, maximum inequality 0.541330, feasible false
valid report 1150: speed 0.025021, force 0.077052 N, moment 0.023761 Nm, torque 0.687281 Nm, maximum inequality 0.541033, feasible false
valid report 1160: speed 0.025021, force 0.077065 N, moment 0.024254 Nm, torque 0.687281 Nm, maximum inequality 0.541293, feasible false
valid report 1170: speed 0.025021, force 0.077300 N, moment 0.023735 Nm, torque 0.687275 Nm, maximum inequality 0.546002, feasible false
valid report 1180: speed 0.025021, force 0.077057 N, moment 0.023788 Nm, torque 0.687283 Nm, maximum inequality 0.541143, feasible false
valid report 1190: speed 0.025021, force 0.077169 N, moment 0.023825 Nm, torque 0.687285 Nm, maximum inequality 0.543371, feasible false
valid report 1200: speed 0.025021, force 0.077067 N, moment 0.023788 Nm, torque 0.687165 Nm, maximum inequality 0.541330, feasible false
valid report 1210: speed 0.025021, force 0.077067 N, moment 0.023788 Nm, torque 0.687280 Nm, maximum inequality 0.541330, feasible false
valid report 1220: speed 0.025021, force 0.077067 N, moment 0.023788 Nm, torque 0.687281 Nm, maximum inequality 0.541330, feasible false
valid report 1230: speed 0.025021, force 0.077067 N, moment 0.023788 Nm, torque 0.687281 Nm, maximum inequality 0.541330, feasible false
valid report 1240: speed 0.025021, force 0.077067 N, moment 0.023788 Nm, torque 0.687281 Nm, maximum inequality 0.541330, feasible false
valid report 1250: speed 0.025021, force 0.077368 N, moment 0.023805 Nm, torque 0.687281 Nm, maximum inequality 0.547355, feasible false
valid report 1260: speed 0.025021, force 0.076991 N, moment 0.023785 Nm, torque 0.687281 Nm, maximum inequality 0.539827, feasible false
valid report 1270: speed 0.025020, force 0.076972 N, moment 0.023775 Nm, torque 0.687314 Nm, maximum inequality 0.539439, feasible false
valid report 1280: speed 0.025020, force 0.076962 N, moment 0.023775 Nm, torque 0.687314 Nm, maximum inequality 0.539244, feasible false
valid report 1290: speed 0.025020, force 0.076800 N, moment 0.023798 Nm, torque 0.687314 Nm, maximum inequality 0.536007, feasible false
valid report 1300: speed 0.025020, force 0.076927 N, moment 0.023783 Nm, torque 0.687314 Nm, maximum inequality 0.538534, feasible false
valid report 1310: speed 0.025020, force 0.076971 N, moment 0.023774 Nm, torque 0.687314 Nm, maximum inequality 0.539418, feasible false
valid report 1320: speed 0.025020, force 0.076972 N, moment 0.023775 Nm, torque 0.687314 Nm, maximum inequality 0.539444, feasible false
valid report 1330: speed 0.025020, force 0.076950 N, moment 0.023782 Nm, torque 0.687847 Nm, maximum inequality 0.538993, feasible false
valid report 1340: speed 0.025020, force 0.076978 N, moment 0.023775 Nm, torque 0.687313 Nm, maximum inequality 0.539568, feasible false
valid report 1350: speed 0.025020, force 0.076972 N, moment 0.023775 Nm, torque 0.687321 Nm, maximum inequality 0.539444, feasible false
valid report 1360: speed 0.025020, force 0.076972 N, moment 0.023775 Nm, torque 0.687311 Nm, maximum inequality 0.539444, feasible false
valid report 1370: speed 0.025020, force 0.076972 N, moment 0.023775 Nm, torque 0.687314 Nm, maximum inequality 0.539444, feasible false
valid report 1380: speed 0.025020, force 0.076972 N, moment 0.023775 Nm, torque 0.687314 Nm, maximum inequality 0.539444, feasible false
valid report 1390: speed 0.025020, force 0.076972 N, moment 0.023775 Nm, torque 0.687314 Nm, maximum inequality 0.539444, feasible false
valid report 1400: speed 0.025020, force 0.076991 N, moment 0.023775 Nm, torque 0.687314 Nm, maximum inequality 0.539827, feasible false
valid report 1410: speed 0.025020, force 0.076082 N, moment 0.023745 Nm, torque 0.687314 Nm, maximum inequality 0.521643, feasible false
valid report 1420: speed 0.025020, force 0.076985 N, moment 0.023775 Nm, torque 0.687314 Nm, maximum inequality 0.539702, feasible false
valid report 1430: speed 0.025019, force 0.076949 N, moment 0.023583 Nm, torque 0.687336 Nm, maximum inequality 0.538981, feasible false
valid report 1440: speed 0.025019, force 0.076907 N, moment 0.023790 Nm, torque 0.687336 Nm, maximum inequality 0.538148, feasible false
valid report 1450: speed 0.025019, force 0.076911 N, moment 0.023766 Nm, torque 0.687336 Nm, maximum inequality 0.538211, feasible false
valid report 1460: speed 0.025019, force 0.076925 N, moment 0.023762 Nm, torque 0.687331 Nm, maximum inequality 0.538491, feasible false
valid report 1470: speed 0.025019, force 0.076911 N, moment 0.023773 Nm, torque 0.687053 Nm, maximum inequality 0.538214, feasible false
valid report 1480: speed 0.025019, force 0.076911 N, moment 0.023766 Nm, torque 0.687336 Nm, maximum inequality 0.538211, feasible false
valid report 1490: speed 0.025019, force 0.077022 N, moment 0.023682 Nm, torque 0.687339 Nm, maximum inequality 0.540441, feasible false
valid report 1500: speed 0.025019, force 0.076926 N, moment 0.023759 Nm, torque 0.687327 Nm, maximum inequality 0.538524, feasible false
valid report 1510: speed 0.025019, force 0.076911 N, moment 0.023766 Nm, torque 0.686738 Nm, maximum inequality 0.538211, feasible false
valid report 1520: speed 0.025019, force 0.076911 N, moment 0.023766 Nm, torque 0.687336 Nm, maximum inequality 0.538211, feasible false
valid report 1530: speed 0.025019, force 0.076911 N, moment 0.023766 Nm, torque 0.687336 Nm, maximum inequality 0.538211, feasible false
valid report 1540: speed 0.025019, force 0.076911 N, moment 0.023766 Nm, torque 0.687336 Nm, maximum inequality 0.538211, feasible false
valid report 1550: speed 0.025019, force 0.076911 N, moment 0.023766 Nm, torque 0.687336 Nm, maximum inequality 0.538211, feasible false
valid report 1560: speed 0.025019, force 0.076962 N, moment 0.023763 Nm, torque 0.687336 Nm, maximum inequality 0.539232, feasible false
valid report 1570: speed 0.025019, force 0.077028 N, moment 0.023774 Nm, torque 0.687336 Nm, maximum inequality 0.540551, feasible false
valid report 1580: speed 0.025009, force 0.076554 N, moment 0.023716 Nm, torque 0.687451 Nm, maximum inequality 0.531088, feasible false
valid report 1590: speed 0.025009, force 0.076570 N, moment 0.023726 Nm, torque 0.687451 Nm, maximum inequality 0.531390, feasible false
valid report 1600: speed 0.025009, force 0.076554 N, moment 0.023722 Nm, torque 0.687451 Nm, maximum inequality 0.531072, feasible false
valid report 1610: speed 0.025009, force 0.076554 N, moment 0.023716 Nm, torque 0.687451 Nm, maximum inequality 0.531088, feasible false
valid report 1620: speed 0.025009, force 0.076540 N, moment 0.023689 Nm, torque 0.687451 Nm, maximum inequality 0.530793, feasible false
valid report 1630: speed 0.025009, force 0.076553 N, moment 0.024182 Nm, torque 0.687451 Nm, maximum inequality 0.531050, feasible false
valid report 1640: speed 0.025009, force 0.076788 N, moment 0.023663 Nm, torque 0.687445 Nm, maximum inequality 0.535756, feasible false
valid report 1650: speed 0.025009, force 0.076545 N, moment 0.023717 Nm, torque 0.687454 Nm, maximum inequality 0.530901, feasible false
valid report 1660: speed 0.025009, force 0.076656 N, moment 0.023753 Nm, torque 0.687456 Nm, maximum inequality 0.533127, feasible false
valid report 1670: speed 0.025009, force 0.076554 N, moment 0.023716 Nm, torque 0.687336 Nm, maximum inequality 0.531088, feasible false
valid report 1680: speed 0.025009, force 0.076554 N, moment 0.023716 Nm, torque 0.687451 Nm, maximum inequality 0.531088, feasible false
valid report 1690: speed 0.025009, force 0.076554 N, moment 0.023716 Nm, torque 0.687451 Nm, maximum inequality 0.531088, feasible false
valid report 1700: speed 0.025009, force 0.076554 N, moment 0.023716 Nm, torque 0.687451 Nm, maximum inequality 0.531088, feasible false
valid report 1710: speed 0.025009, force 0.076554 N, moment 0.023716 Nm, torque 0.687451 Nm, maximum inequality 0.531088, feasible false
valid report 1720: speed 0.025009, force 0.076855 N, moment 0.023733 Nm, torque 0.687451 Nm, maximum inequality 0.537106, feasible false
valid report 1730: speed 0.025009, force 0.076479 N, moment 0.023714 Nm, torque 0.687451 Nm, maximum inequality 0.529574, feasible false
valid report 1740: speed 0.025005, force 0.076368 N, moment 0.023690 Nm, torque 0.687529 Nm, maximum inequality 0.527359, feasible false
valid report 1750: speed 0.025005, force 0.076358 N, moment 0.023690 Nm, torque 0.687529 Nm, maximum inequality 0.527165, feasible false
valid report 1760: speed 0.025005, force 0.076196 N, moment 0.023713 Nm, torque 0.687529 Nm, maximum inequality 0.523917, feasible false
valid report 1770: speed 0.025005, force 0.076322 N, moment 0.023699 Nm, torque 0.687529 Nm, maximum inequality 0.526446, feasible false
valid report 1780: speed 0.025005, force 0.076367 N, moment 0.023689 Nm, torque 0.687529 Nm, maximum inequality 0.527338, feasible false
valid report 1790: speed 0.025005, force 0.076368 N, moment 0.023690 Nm, torque 0.687529 Nm, maximum inequality 0.527364, feasible false
valid report 1800: speed 0.025005, force 0.076346 N, moment 0.023697 Nm, torque 0.688061 Nm, maximum inequality 0.526912, feasible false
valid report 1810: speed 0.025005, force 0.076374 N, moment 0.023690 Nm, torque 0.687528 Nm, maximum inequality 0.527489, feasible false
valid report 1820: speed 0.025005, force 0.076368 N, moment 0.023690 Nm, torque 0.687535 Nm, maximum inequality 0.527364, feasible false
valid report 1830: speed 0.025005, force 0.076368 N, moment 0.023690 Nm, torque 0.687525 Nm, maximum inequality 0.527364, feasible false
valid report 1840: speed 0.025005, force 0.076368 N, moment 0.023690 Nm, torque 0.687529 Nm, maximum inequality 0.527364, feasible false
valid report 1850: speed 0.025005, force 0.076368 N, moment 0.023690 Nm, torque 0.687529 Nm, maximum inequality 0.527364, feasible false
valid report 1860: speed 0.025005, force 0.076368 N, moment 0.023690 Nm, torque 0.687529 Nm, maximum inequality 0.527364, feasible false
valid report 1870: speed 0.025005, force 0.076387 N, moment 0.023690 Nm, torque 0.687529 Nm, maximum inequality 0.527749, feasible false
valid report 1880: speed 0.025005, force 0.075499 N, moment 0.023660 Nm, torque 0.687529 Nm, maximum inequality 0.509988, feasible false
valid report 1890: speed 0.025005, force 0.076381 N, moment 0.023690 Nm, torque 0.687529 Nm, maximum inequality 0.527619, feasible false
valid report 1900: speed 0.025000, force 0.076219 N, moment 0.023480 Nm, torque 0.687610 Nm, maximum inequality 0.524375, feasible false
valid report 1910: speed 0.025000, force 0.076176 N, moment 0.023687 Nm, torque 0.687610 Nm, maximum inequality 0.523529, feasible false
valid report 1920: speed 0.025000, force 0.076180 N, moment 0.023664 Nm, torque 0.687610 Nm, maximum inequality 0.523593, feasible false
valid report 1930: speed 0.025000, force 0.076194 N, moment 0.023660 Nm, torque 0.687606 Nm, maximum inequality 0.523876, feasible false
valid report 1940: speed 0.025000, force 0.076180 N, moment 0.023670 Nm, torque 0.687328 Nm, maximum inequality 0.523596, feasible false
valid report 1950: speed 0.025000, force 0.076180 N, moment 0.023664 Nm, torque 0.687610 Nm, maximum inequality 0.523593, feasible false
valid report 1960: speed 0.025000, force 0.076291 N, moment 0.023580 Nm, torque 0.687613 Nm, maximum inequality 0.525819, feasible false
valid report 1970: speed 0.025000, force 0.076195 N, moment 0.023656 Nm, torque 0.687602 Nm, maximum inequality 0.523908, feasible false
valid report 1980: speed 0.025000, force 0.076180 N, moment 0.023664 Nm, torque 0.687012 Nm, maximum inequality 0.523593, feasible false
valid report 1990: speed 0.025000, force 0.076180 N, moment 0.023664 Nm, torque 0.687610 Nm, maximum inequality 0.523593, feasible false
valid report 2000: speed 0.025000, force 0.076180 N, moment 0.023664 Nm, torque 0.687610 Nm, maximum inequality 0.523593, feasible false
valid report 2010: speed 0.025000, force 0.076180 N, moment 0.023664 Nm, torque 0.687610 Nm, maximum inequality 0.523593, feasible false
valid report 2020: speed 0.025000, force 0.076180 N, moment 0.023664 Nm, torque 0.687610 Nm, maximum inequality 0.523593, feasible false
valid report 2030: speed 0.025000, force 0.076231 N, moment 0.023661 Nm, torque 0.687610 Nm, maximum inequality 0.524621, feasible false
valid report 2040: speed 0.025000, force 0.076296 N, moment 0.023672 Nm, torque 0.687610 Nm, maximum inequality 0.525927, feasible false
valid report 2050: speed 0.025003, force 0.076420 N, moment 0.023686 Nm, torque 0.688747 Nm, maximum inequality 0.528404, feasible false
valid report 2060: speed 0.025001, force 0.076247 N, moment 0.023663 Nm, torque 0.688776 Nm, maximum inequality 0.524931, feasible false
valid report 2070: speed 0.025001, force 0.076288 N, moment 0.024066 Nm, torque 0.688776 Nm, maximum inequality 0.525760, feasible false
valid report 2080: speed 0.025001, force 0.076483 N, moment 0.023724 Nm, torque 0.688775 Nm, maximum inequality 0.529662, feasible false
valid report 2090: speed 0.025001, force 0.076278 N, moment 0.023697 Nm, torque 0.688776 Nm, maximum inequality 0.525570, feasible false
valid report 2100: speed 0.025001, force 0.076283 N, moment 0.023702 Nm, torque 0.688776 Nm, maximum inequality 0.525664, feasible false
valid report 2110: speed 0.025001, force 0.076280 N, moment 0.023696 Nm, torque 0.688748 Nm, maximum inequality 0.525604, feasible false
valid report 2120: speed 0.025001, force 0.076507 N, moment 0.023694 Nm, torque 0.688776 Nm, maximum inequality 0.530140, feasible false
valid report 2130: speed 0.025001, force 0.076270 N, moment 0.023698 Nm, torque 0.688774 Nm, maximum inequality 0.525410, feasible false
valid report 2140: speed 0.025001, force 0.076273 N, moment 0.023698 Nm, torque 0.688776 Nm, maximum inequality 0.525452, feasible false
valid report 2150: speed 0.025001, force 0.076273 N, moment 0.023698 Nm, torque 0.688776 Nm, maximum inequality 0.525452, feasible false
