evaluation 1: speed 0.211710, force 22.6140 N, moment 6.0578 Nm, torque -0.1078 Nm, cone 0.0000 N, maximum constraint 451.279157, feasible false
evaluation 10: speed 0.211710, force 22.6140 N, moment 6.0578 Nm, torque -0.1078 Nm, cone 0.0000 N, maximum constraint 451.279219, feasible false
evaluation 20: speed 0.211710, force 22.6161 N, moment 6.0574 Nm, torque -0.1079 Nm, cone 0.0000 N, maximum constraint 451.321089, feasible false
evaluation 30: speed 0.211710, force 22.6140 N, moment 6.0580 Nm, torque -0.1078 Nm, cone 0.0000 N, maximum constraint 451.279157, feasible false
evaluation 40: speed 0.211710, force 22.6140 N, moment 6.0583 Nm, torque -0.1078 Nm, cone 0.0000 N, maximum constraint 451.279123, feasible false
evaluation 50: speed 0.211710, force 22.6139 N, moment 6.0535 Nm, torque -0.1078 Nm, cone 0.0000 N, maximum constraint 451.277642, feasible false
evaluation 60: speed 0.211710, force 22.6138 N, moment 6.0578 Nm, torque -0.1078 Nm, cone 0.0000 N, maximum constraint 451.276893, feasible false
evaluation 70: speed 0.211710, force 22.6140 N, moment 6.0578 Nm, torque -0.1078 Nm, cone 0.0000 N, maximum constraint 451.279157, feasible false
evaluation 80: speed 0.211710, force 22.6139 N, moment 6.0578 Nm, torque -0.1078 Nm, cone 0.0000 N, maximum constraint 451.278898, feasible false
evaluation 90: speed 0.211710, force 22.6150 N, moment 6.0578 Nm, torque -0.1078 Nm, cone 0.0000 N, maximum constraint 451.300540, feasible false
evaluation 100: speed 0.211710, force 22.6140 N, moment 6.0578 Nm, torque -0.1078 Nm, cone 0.0000 N, maximum constraint 451.279157, feasible false
evaluation 110: speed 0.211710, force 22.6140 N, moment 6.0578 Nm, torque -0.1078 Nm, cone 0.0000 N, maximum constraint 451.279157, feasible false
evaluation 120: speed 0.211710, force 22.6140 N, moment 6.0578 Nm, torque -0.1078 Nm, cone 0.0000 N, maximum constraint 451.279157, feasible false
evaluation 130: speed 0.211710, force 22.6140 N, moment 6.0578 Nm, torque -0.1078 Nm, cone 0.0056 N, maximum constraint 451.279157, feasible false
evaluation 140: speed 0.211710, force 22.6140 N, moment 6.0578 Nm, torque -0.1078 Nm, cone 0.0000 N, maximum constraint 451.279157, feasible false
evaluation 150: speed 0.211710, force 22.6140 N, moment 6.0578 Nm, torque -0.1078 Nm, cone 0.0000 N, maximum constraint 451.279157, feasible false
