evaluation 10: speed 0.066667, force 1.3129 N, moment 0.4248 Nm, torque margin 0.8782 Nm, penetration 0.000220 m
evaluation 20: speed 0.066667, force 1.3127 N, moment 0.4247 Nm, torque margin 0.8783 Nm, penetration 0.000220 m
evaluation 30: speed 0.066667, force 1.3127 N, moment 0.4247 Nm, torque margin 0.8783 Nm, penetration 0.000220 m
evaluation 40: speed 0.066667, force 1.3128 N, moment 0.4247 Nm, torque margin 0.8782 Nm, penetration 0.000220 m
evaluation 50: speed 0.066667, force 1.3128 N, moment 0.4247 Nm, torque margin 0.8782 Nm, penetration 0.000220 m
evaluation 60: speed 0.066667, force 1.3128 N, moment 0.4247 Nm, torque margin 0.8783 Nm, penetration 0.000220 m
evaluation 70: speed 0.066667, force 1.3128 N, moment 0.4247 Nm, torque margin 0.8782 Nm, penetration 0.000220 m
evaluation 80: speed 0.066667, force 1.3128 N, moment 0.4247 Nm, torque margin 0.8782 Nm, penetration 0.000220 m
evaluation 90: speed 0.066667, force 1.3127 N, moment 0.4247 Nm, torque margin 0.8782 Nm, penetration 0.000220 m
evaluation 100: speed 0.066667, force 1.3128 N, moment 0.4247 Nm, torque margin 0.8782 Nm, penetration 0.000220 m
evaluation 110: speed 0.037846, force 0.4700 N, moment 0.1520 Nm, torque margin 0.9396 Nm, penetration 0.000102 m
evaluation 120: speed 0.037837, force 0.4699 N, moment 0.1520 Nm, torque margin 0.9396 Nm, penetration 0.000102 m
evaluation 130: speed 0.037837, force 0.4699 N, moment 0.1520 Nm, torque margin 0.9396 Nm, penetration 0.000101 m
evaluation 140: speed 0.037837, force 0.4699 N, moment 0.1520 Nm, torque margin 0.9396 Nm, penetration 0.000102 m
evaluation 150: speed 0.037837, force 0.4699 N, moment 0.1520 Nm, torque margin 0.9396 Nm, penetration 0.000102 m
evaluation 160: speed 0.037837, force 0.4699 N, moment 0.1520 Nm, torque margin 0.9396 Nm, penetration 0.000102 m
evaluation 170: speed 0.037837, force 0.4699 N, moment 0.1520 Nm, torque margin 0.9396 Nm, penetration 0.000102 m
evaluation 180: speed 0.037837, force 0.4699 N, moment 0.1520 Nm, torque margin 0.9396 Nm, penetration 0.000102 m
evaluation 190: speed 0.037837, force 0.4701 N, moment 0.1521 Nm, torque margin 0.9396 Nm, penetration 0.000102 m
evaluation 200: speed 0.037837, force 0.4699 N, moment 0.1520 Nm, torque margin 0.9396 Nm, penetration 0.000102 m
evaluation 210: speed 0.037837, force 0.4699 N, moment 0.1520 Nm, torque margin 0.9396 Nm, penetration 0.000102 m
evaluation 220: speed 0.025000, force 0.1134 N, moment 0.0367 Nm, torque margin 0.8126 Nm, penetration 0.000168 m
evaluation 230: speed 0.025000, force 0.1134 N, moment 0.0366 Nm, torque margin 0.8126 Nm, penetration 0.000168 m
evaluation 240: speed 0.025000, force 0.1135 N, moment 0.0367 Nm, torque margin 0.8126 Nm, penetration 0.000168 m
evaluation 250: speed 0.025000, force 0.1135 N, moment 0.0367 Nm, torque margin 0.8126 Nm, penetration 0.000168 m
evaluation 260: speed 0.025000, force 0.1135 N, moment 0.0367 Nm, torque margin 0.8126 Nm, penetration 0.000168 m
evaluation 270: speed 0.025000, force 0.1137 N, moment 0.0367 Nm, torque margin 0.8126 Nm, penetration 0.000168 m
evaluation 280: speed 0.025000, force 0.1135 N, moment 0.0367 Nm, torque margin 0.8126 Nm, penetration 0.000168 m
evaluation 290: speed 0.025000, force 0.1135 N, moment 0.0367 Nm, torque margin 0.8126 Nm, penetration 0.000168 m
evaluation 300: speed 0.025000, force 0.1135 N, moment 0.0367 Nm, torque margin 0.8126 Nm, penetration 0.000168 m
