time_s,target_rad,angle_rad,speed_rad_s,current_a,torque_nm,winding_c,case_c,motor_voltage_v,duty,encoder_rad
0.3270000000,1.0471975512,1.0428148767,0.1011527620,0.0519110472,-0.0115997163,25.0000000000,25.0000000000,0.2277585300,0.0210278548,1.0431069358
0.3280000000,1.0471975512,1.0429080049,0.0880412637,0.0521337836,-0.0138991366,25.0000000000,25.0000000000,0.2308024990,0.0223601747,1.0431069358
0.3290000000,1.0471975512,1.0429869100,0.0732791256,0.0548832187,-0.0151695951,25.0000000000,25.0000000000,0.2454537782,0.0245288017,1.0431069358
0.3300000000,1.0471975512,1.0430505798,0.0578847235,0.0597765213,-0.0154310117,25.0000000000,25.0000000000,0.2692808726,0.0273047316,1.0431069358
0.3310000000,1.0471975512,1.0430989949,0.0428308505,0.0661878607,-0.0147447465,25.0000000000,25.0000000000,0.2997731276,0.0304567651,1.0431069358
0.3320000000,1.0471975512,1.0431330584,0.0290048745,0.0734463631,-0.0132095277,25.0000000000,25.0000000000,0.3343977744,0.0337578286,1.0431069358
0.3330000000,1.0471975512,1.0431544887,0.0171749968,0.0808910101,-0.0109560828,25.0000000000,25.0000000000,0.3706673471,0.0369927005,1.0431069358
0.3340000000,1.0471975512,1.0431656811,0.0079593704,0.0879217558,-0.0081460327,25.0000000000,25.0000000000,0.4062228880,0.0399657406,1.0431069358
0.3350000000,1.0471975512,1.0431695380,0.0017941975,0.0940584429,-0.0049739312,25.0000000000,25.0000000000,0.4389167985,0.0425082936,1.0431069358
0.3360000000,1.0471975512,1.0431692660,-0.0010991443,0.0989894632,-0.0016665729,25.0000000000,25.0000000000,0.4668925862,0.0444860469,1.0431069358
0.3370000000,1.0471975512,1.0431681443,-0.0007400846,0.1025829831,0.0015285714,25.0000000000,25.0000000000,0.4886659718,0.0458064761,1.0431069358
0.3380000000,1.0471975512,1.0431692777,0.0026049118,0.1048525678,0.0043677124,25.0000000000,25.0000000000,0.5032092566,0.0464255455,1.0431069358
0.3390000000,1.0471975512,1.0431753610,0.0084445975,0.1059010844,0.0066404577,25.0000000000,25.0000000000,0.5100285010,0.0463517719,1.0431069358
0.3400000000,1.0471975512,1.0431884840,0.0161129357,0.1058731442,0.0081954518,25.0000000000,25.0000000000,0.5092110104,0.0456457063,1.0431069358
0.3410000000,1.0471975512,1.0432099987,0.0248393751,0.1049258449,0.0089572367,25.0000000000,25.0000000000,0.5014210481,0.0444139467,1.0431069358
0.3420000000,1.0471975512,1.0432404658,0.0338300760,0.1032105890,0.0089337387,25.0000000000,25.0000000000,0.4878342794,0.0427980906,1.0431069358
0.3430000000,1.0471975512,1.0432796828,0.0423505313,0.1008608114,0.0082138351,25.0000000000,25.0000000000,0.4700157656,0.0409599042,1.0431069358
0.3440000000,1.0471975512,1.0433267902,0.0497976867,0.0979958621,0.0069514349,25.0000000000,25.0000000000,0.4497551432,0.0390644387,1.0431069358
0.3450000000,1.0471975512,1.0433804337,0.0557457222,0.0947574475,0.0053330402,25.0000000000,25.0000000000,0.4288773970,0.0372633248,1.0431069358
0.3460000000,1.0471975512,1.0434389500,0.0599539128,0.0913594575,0.0035389228,25.0000000000,25.0000000000,0.4090549322,0.0356811732,1.0431069358
0.3470000000,1.0471975512,1.0435005388,0.0623438920,0.0880891312,0.0017197476,25.0000000000,25.0000000000,0.3916565657,0.0344078743,1.0431069358
0.3480000000,1.0471975512,1.0435634056,0.0629676997,0.0852421926,-0.0000052005,25.0000000000,25.0000000000,0.3776652946,0.0334973533,1.0431069358
0.3490000000,1.0471975512,1.0436258737,0.0619800900,0.0830507526,-0.0015421736,25.0000000000,25.0000000000,0.3676680845,0.0329706098,1.0431069358
0.3500000000,1.0471975512,1.0436864727,0.0596153457,0.0816503209,-0.0028197436,25.0000000000,25.0000000000,0.3618912527,0.0328204098,1.0431069358
0.3510000000,1.0471975512,1.0437440045,0.0561654359,0.0810810701,-0.0037882640,25.0000000000,25.0000000000,0.3602524947,0.0330162895,1.0431069358
0.3520000000,1.0471975512,1.0437975867,0.0519583009,0.0813033156,-0.0044197635,25.0000000000,25.0000000000,0.3624156473,0.0335095599,1.0431069358
0.3530000000,1.0471975512,1.0438466758,0.0473365552,0.0822161081,-0.0047072861,25.0000000000,25.0000000000,0.3678453092,0.0342382972,1.0431069358
0.3540000000,1.0471975512,1.0438910692,0.0426372739,0.0836757722,-0.0046635606,25.0000000000,25.0000000000,0.3758613107,0.0351322790,1.0446409166
0.3550000000,1.0471975512,1.0439308874,0.0381734733,0.0855138480,-0.0043191056,25.0000000000,25.0000000000,0.3856926040,0.0185396428,1.0446409166
0.3560000000,1.0471975512,1.0439659017,0.0329197340,0.0488387069,-0.0058168281,25.0000000000,25.0000000000,0.2033480996,0.0195439011,1.0446409166
0.3570000000,1.0471975512,1.0439950055,0.0267849155,0.0492167294,-0.0061974671,25.0000000000,25.0000000000,0.2144764655,0.0206480644,1.0446409166
0.3580000000,1.0471975512,1.0440179937,0.0207546274,0.0521445888,-0.0058892180,25.0000000000,25.0000000000,0.2265862853,0.0219031445,1.0446409166
0.3590000000,1.0471975512,1.0440352557,0.0152491163,0.0553627483,-0.0052536688,25.0000000000,25.0000000000,0.2403567662,0.0232217046,1.0446409166
0.3600000000,1.0471975512,1.0440474853,0.0105280016,0.0587296749,-0.0043893291,25.0000000000,25.0000000000,0.2548244376,0.0245118698,1.0446409166
0.3610000000,1.0471975512,1.0440555869,0.0067743510,0.0620488682,-0.0033683980,25.0000000000,25.0000000000,0.2689793114,0.0256979523,1.0446409166
0.3620000000,1.0471975512,1.0440606029,0.0040991293,0.0651281022,-0.0022632635,25.0000000000,25.0000000000,0.2819908652,0.0267211302,1.0446409166
0.3630000000,1.0471975512,1.0440636419,0.0025418401,0.0678148181,-0.0011444848,25.0000000000,25.0000000000,0.2932138043,0.0275392770,1.0446409166
0.3640000000,1.0471975512,1.0440658095,0.0020747747,0.0700000999,-0.0000769580,25.0000000000,25.0000000000,0.3021859695,0.0281268026,1.0446409166
0.3650000000,1.0471975512,1.0440681457,0.0026108447,0.0716171154,0.0008834686,25.0000000000,25.0000000000,0.3086266528,0.0284740871,1.0446409166
0.3660000000,1.0471975512,1.0440715723,0.0040143554,0.0726381150,0.0016926536,25.0000000000,25.0000000000,0.3124304612,0.0285863003,1.0446409166
0.3670000000,1.0471975512,1.0440768517,0.0061138581,0.0730704694,0.0023198785,25.0000000000,25.0000000000,0.3136544099,0.0284815764,1.0446409166
0.3680000000,1.0471975512,1.0440845602,0.0087160380,0.0729520432,0.0027484777,25.0000000000,25.0000000000,0.3124978960,0.0281886292,1.0446409166
0.3690000000,1.0471975512,1.0440950750,0.0116195428,0.0723461122,0.0029753816,25.0000000000,25.0000000000,0.3092764782,0.0277439677,1.0446409166
0.3700000000,1.0471975512,1.0441085735,0.0146277527,0.0713358684,0.0030097279,25.0000000000,25.0000000000,0.3043912481,0.0271889198,1.0446409166
0.3710000000,1.0471975512,1.0441250459,0.0175597225,0.0700184813,0.0028708061,25.0000000000,25.0000000000,0.2982960860,0.0265666804,1.0446409166
0.3720000000,1.0471975512,1.0441443158,0.0202588136,0.0684987754,0.0025856256,25.0000000000,25.0000000000,0.2914652139,0.0259195817,1.0446409166
0.3730000000,1.0471975512,1.0441660690,0.0225988074,0.0668827769,0.0021863687,25.0000000000,25.0000000000,0.2843632184,0.0252867393,1.0446409166
0.3740000000,1.0471975512,1.0441898859,0.0244875112,0.0652715423,0.0017079178,25.0000000000,25.0000000000,0.2774192295,0.0247021746,1.0446409166
0.3750000000,1.0471975512,1.0442152771,0.0258680136,0.0637557270,0.0011855879,25.0000000000,25.0000000000,0.2710063516,0.0241934627,1.0446409166
0.3760000000,1.0471975512,1.0442417176,0.0267178509,0.0624112657,0.0006531446,25.0000000000,25.0000000000,0.2654268729,0.0237809129,1.0446409166
0.3770000000,1.0471975512,1.0442686803,0.0270464014,0.0612963962,0.0001411602,25.0000000000,25.0000000000,0.2609033129,0.0234772537,1.0446409166
0.3780000000,1.0471975512,1.0442956652,0.0268908648,0.0604500929,-0.0003242648,25.0000000000,25.0000000000,0.2575750118,0.0232877751,1.0446409166
0.3790000000,1.0471975512,1.0443222241,0.0263112030,0.0598918499,-0.0007223996,25.0000000000,25.0000000000,0.2554997107,0.0232108589,1.0446409166
0.3800000000,1.0471975512,1.0443479799,0.0253844187,0.0596226617,-0.0010384055,25.0000000000,25.0000000000,0.2546594008,0.0232388252,1.0446409166
0.3810000000,1.0471975512,1.0443726399,0.0241985400,0.0596269880,-0.0012634989,25.0000000000,25.0000000000,0.2549696101,0.0233590100,1.0446409166
0.3820000000,1.0471975512,1.0443960029,0.0228466505,0.0598754633,-0.0013947859,25.0000000000,25.0000000000,0.2562912376,0.0235549941,1.0446409166
0.3830000000,1.0471975512,1.0444179611,0.0214212679,0.0603280998,-0.0014348098,25.0000000000,25.0000000000,0.2584440291,0.0238079012,1.0446409166
0.3840000000,1.0471975512,1.0444384958,0.0200093283,0.0609377351,-0.0013908612,25.0000000000,25.0000000000,0.2612208169,0.0240976916,1.0446409166
0.3850000000,1.0471975512,1.0444576697,0.0186879781,0.0616534983,-0.0012741070,25.0000000000,25.0000000000,0.2644017022,0.0244043832,1.0446409166
0.3860000000,1.0471975512,1.0444756144,0.0175213177,0.0624240892,-0.0010985965,25.0000000000,25.0000000000,0.2677674490,0.0247091446,1.0446409166
0.3870000000,1.0471975512,1.0444925165,0.0165581817,0.0632007053,-0.0008802061,25.0000000000,25.0000000000,0.2711114693,0.0249952147,1.0446409166
0.3880000000,1.0471975512,1.0445086010,0.0158309798,0.0639394907,-0.0006355818,25.0000000000,25.0000000000,0.2742499083,0.0252486170,1.0446409166
0.3890000000,1.0471975512,1.0445241151,0.0153555645,0.0646034263,-0.0003811352,25.0000000000,25.0000000000,0.2770294771,0.0254586493,1.0446409166
0.3900000000,1.0471975512,1.0445393117,0.0151320393,0.0651636240,-0.0001321449,25.0000000000,25.0000000000,0.2793328263,0.0256181441,1.0446409166
0.3910000000,1.0471975512,1.0445544350,0.0151463754,0.0656000281,0.0000979942,25.0000000000,25.0000000000,0.2810813980,0.0257235056,1.0446409166
0.3920000000,1.0471975512,1.0445697075,0.0153726667,0.0659015584,0.0002983423,25.0000000000,25.0000000000,0.2822358340,0.0257745435,1.0446409166
0.3930000000,1.0471975512,1.0445853198,0.0157758326,0.0660657561,0.0004607874,25.0000000000,25.0000000000,0.2827941453,0.0257741314,1.0446409166
