time_s,target_rad,angle_rad,speed_rad_s,current_a,torque_nm,winding_c,case_c,motor_voltage_v,duty,encoder_rad
0.0010000000,1.0471975512,-0.0005894842,-0.9277899528,0.0075523600,0.1192853833,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0020000000,1.0471975512,-0.0020226677,-1.7174271448,0.0135667476,0.2680223719,25.0000000000,25.0000000000,0.0000000000,1.0000000000,-0.0015339808
0.0030000000,1.0471975512,-0.0041074371,-2.2615986410,2.1422623220,0.5897251703,25.0000000000,25.0000000000,10.9928868839,1.0000000000,-0.0046019424
0.0040000000,1.0471975512,-0.0065111866,-2.4452096168,1.8681847621,0.9459215192,25.0000000000,25.0000000000,11.0065907619,1.0000000000,-0.0061359232
0.0050000000,1.0471975512,-0.0088960721,-2.3140947876,1.5648243074,1.2324703547,25.0000000000,25.0000000000,11.0217587846,1.0000000000,-0.0092038847
0.0060000000,1.0471975512,-0.0109945509,-1.9437412622,1.4841969649,1.4443170672,25.0000000000,25.0000000000,11.0257901518,1.0000000000,-0.0107378655
0.0070000000,1.0471975512,-0.0126111321,-1.4028463647,1.5367240263,1.5913954922,25.0000000000,25.0000000000,11.0231637987,1.0000000000,-0.0122718463
0.0080000000,1.0471975512,-0.0136126021,-0.7499344956,1.6339855853,1.6834991617,25.0000000000,25.0000000000,11.0183007207,1.0000000000,-0.0138058271
0.0090000000,1.0471975512,-0.0139186189,-0.0346571944,1.7269229341,1.7290050844,25.0000000000,25.0000000000,11.0136538533,1.0000000000,-0.0138058271
0.0100000000,1.0471975512,-0.0134935400,0.7011687098,1.7939216769,1.7354991493,25.0000000000,25.0000000000,11.0103039162,1.0000000000,-0.0138058271
0.0110000000,1.0471975512,-0.0123389277,1.4230632003,1.8281999445,1.7101979999,25.0000000000,25.0000000000,11.0085900028,1.0000000000,-0.0122718463
0.0120000000,1.0471975512,-0.0104863983,2.1035942090,1.8302920080,1.6600462214,25.0000000000,25.0000000000,11.0084853996,1.0000000000,-0.0107378655
0.0130000000,1.0471975512,-0.0079907618,2.7220655562,1.8041348564,1.5916392542,25.0000000000,25.0000000000,11.0097932572,1.0000000000,-0.0076699039
0.0140000000,1.0471975512,-0.0049235452,3.2640847704,1.7550919784,1.5110881476,25.0000000000,25.0000000000,11.0122454011,1.0000000000,-0.0046019424
0.0150000000,1.0471975512,-0.0013670344,3.7209945917,1.6889350281,1.4238876694,25.0000000000,25.0000000000,11.0155532486,1.0000000000,-0.0015339808
0.0160000000,1.0471975512,0.0025910426,4.0891903783,1.6112940250,1.3348148576,25.0000000000,25.0000000000,11.0194352987,1.0000000000,0.0030679616
0.0170000000,1.0471975512,0.0068620974,4.3693604519,1.5273466204,1.2478670121,25.0000000000,25.0000000000,11.0236326690,1.0000000000,0.0061359232
0.0180000000,1.0471975512,0.0113604778,4.5656893469,1.4416406560,1.1662392225,25.0000000000,25.0000000000,11.0279179672,1.0000000000,0.0107378655
0.0190000000,1.0471975512,0.0160064649,4.6850611456,1.3580000221,1.0923373203,25.0000000000,25.0000000000,11.0320999989,1.0000000000,0.0153398079
0.0200000000,1.0471975512,0.0207284908,4.7362946767,1.2794882031,1.0278202833,25.0000000000,25.0000000000,11.0360255898,1.0000000000,0.0214757310
0.0210000000,1.0471975512,0.0254646259,4.7294359141,1.2084143765,0.9736654761,25.0000000000,25.0000000000,11.0395792812,1.0000000000,0.0260776734
