time_s,target_rad,angle_rad,speed_rad_s,current_a,torque_nm,winding_c,case_c,motor_voltage_v,duty,encoder_rad
0.0010000000,0.0015707860,-0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0020000000,0.0031415100,-0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0179998816,-0.0000000000
0.0030000000,0.0047121099,0.0000003675,0.0007309811,0.0424861454,0.0011380650,25.0000000000,25.0000000000,0.1976743781,0.0359990525,0.0000000000
0.0040000000,0.0062825239,0.0000024599,0.0031674556,0.0882759802,0.0031900897,25.0000000000,25.0000000000,0.3951756840,0.0539130380,0.0000000000
0.0050000000,0.0078526898,0.0000087665,0.0087018421,0.1296441759,0.0070825386,25.0000000000,25.0000000000,0.5919525135,0.0715875746,0.0000000000
0.0060000000,0.0094225457,0.0000240105,0.0201038509,0.1606195546,0.0142227946,25.0000000000,25.0000000000,0.7865911000,0.0887856158,0.0000000000
0.0070000000,0.0109920296,0.0000560612,0.0404842769,0.1810627496,0.0241546645,25.0000000000,25.0000000000,0.9764671976,0.1050708979,0.0000000000
0.0080000000,0.0125610795,0.0001152195,0.0717865606,0.1946584992,0.0355163265,25.0000000000,25.0000000000,1.1565540419,0.1198684633,0.0000000000
0.0090000000,0.0141296336,0.0002128902,0.1146270732,0.2037942712,0.0470336074,25.0000000000,25.0000000000,1.3203502289,0.1326677762,0.0000000000
0.0100000000,0.0156976299,0.0003603530,0.1684578956,0.2094016885,0.0576079327,25.0000000000,25.0000000000,1.4621422318,0.1431425832,0.0000000000
0.0110000000,0.0172650064,0.0005677144,0.2317559446,0.2118188302,0.0663398382,25.0000000000,25.0000000000,1.5782917319,0.1511921896,0.0000000000
0.0120000000,0.0188317014,0.0008430686,0.3022453464,0.2112952520,0.0725668086,25.0000000000,25.0000000000,1.6676685417,0.1569404260,0.0015339808
0.0130000000,0.0203976529,0.0011919035,0.3771557541,0.2081857049,0.0758959817,25.0000000000,25.0000000000,1.7316294439,0.1431315245,0.0015339808
0.0140000000,0.0219627991,0.0016158521,0.4515154560,0.1679447871,0.0726752982,25.0000000000,25.0000000000,1.5803626821,0.1454000174,0.0015339808
0.0150000000,0.0235270783,0.0021108351,0.5202075437,0.1691996530,0.0660700939,25.0000000000,25.0000000000,1.6054802103,0.1469762833,0.0015339808
0.0160000000,0.0250904287,0.0026699568,0.5814831274,0.1703967455,0.0582854365,25.0000000000,25.0000000000,1.6229169071,0.1488505745,0.0030679616
0.0170000000,0.0266527886,0.0032853134,0.6346442143,0.1684185572,0.0500368562,25.0000000000,25.0000000000,1.6438204493,0.1341399467,0.0030679616
0.0180000000,0.0282140962,0.0039477627,0.6776218302,0.1304152349,0.0383915958,25.0000000000,25.0000000000,1.4824326463,0.1384278707,0.0046019424
0.0190000000,0.0297742900,0.0046457229,0.7087611838,0.1360365125,0.0269781051,25.0000000000,25.0000000000,1.5297475392,0.1270084409,0.0046019424
0.0200000000,0.0313333084,0.0053675254,0.7280642159,0.1087529037,0.0146185373,25.0000000000,25.0000000000,1.4043560487,0.1354523516,0.0046019424
0.0210000000,0.0328910898,0.0061014827,0.7363299791,0.1229653542,0.0048645162,25.0000000000,25.0000000000,1.4973728349,0.1463881249,0.0061359232
0.0220000000,0.0344475727,0.0068390138,0.7376651945,0.1378708140,-0.0003409526,25.0000000000,25.0000000000,1.6180146455,0.1422490423,0.0061359232
0.0230000000,0.0360026956,0.0075751573,0.7347105699,0.1154007821,-0.0045044385,25.0000000000,25.0000000000,1.5731943304,0.1577261094,0.0076699039
0.0240000000,0.0375563973,0.0083066812,0.7296063931,0.1350411248,-0.0050492222,25.0000000000,25.0000000000,1.7440077583,0.1571274995,0.0076699039
0.0250000000,0.0391086163,0.0090333380,0.7249697378,0.1200915418,-0.0043928615,25.0000000000,25.0000000000,1.7381106668,0.1750960636,0.0092038847
0.0260000000,0.0406592913,0.0097566729,0.7229213879,0.1444422949,-0.0002985976,25.0000000000,25.0000000000,1.9363441915,0.1759186069,0.0092038847
0.0270000000,0.0422083612,0.0104809123,0.7255985463,0.1316860595,0.0043459942,25.0000000000,25.0000000000,1.9461122334,0.1942295320,0.0107378655
0.0280000000,0.0437557647,0.0112113330,0.7342368617,0.1564099332,0.0114196434,25.0000000000,25.0000000000,2.1481273085,0.1943664095,0.0107378655
0.0290000000,0.0453014409,0.0119548279,0.7498182431,0.1426635139,0.0178165781,25.0000000000,25.0000000000,2.1503339702,0.2110904549,0.0122718463
0.0300000000,0.0468453286,0.0127180919,0.7722906835,0.1653635202,0.0253329024,25.0000000000,25.0000000000,2.3348358730,0.2089350325,0.0122718463
0.0310000000,0.0483873670,0.0135081368,0.8013458421,0.1488657727,0.0309061555,25.0000000000,25.0000000000,2.3117355723,0.2229068101,0.0138058271
0.0320000000,0.0499274951,0.0143305491,0.8357556371,0.1684021235,0.0364864798,25.0000000000,25.0000000000,2.4658454860,0.2178097309,0.0138058271
0.0330000000,0.0514656522,0.0151901820,0.8742472054,0.1486460493,0.0392542988,25.0000000000,25.0000000000,2.4102557101,0.2289205209,0.0153398079
0.0340000000,0.0530017775,0.0160896711,0.9149113007,0.1651292078,0.0414639088,25.0000000000,25.0000000000,2.5327613212,0.2212886795,0.0153398079
0.0350000000,0.0545358103,0.0170304388,0.9561191722,0.1427846010,0.0406301791,25.0000000000,25.0000000000,2.4491651128,0.2303917677,0.0168737887
0.0360000000,0.0560676902,0.0180115443,0.9959413408,0.1573440296,0.0393405650,25.0000000000,25.0000000000,2.5494814196,0.2214204847,0.0184077695
0.0370000000,0.0575973567,0.0190310130,1.0330444780,0.1338680233,0.0354124147,25.0000000000,25.0000000000,2.4510739791,0.2123471859,0.0184077695
0.0380000000,0.0591247493,0.0200840470,1.0640769078,0.1130898699,0.0281375677,25.0000000000,25.0000000000,2.3513992701,0.2210995536,0.0199417502
0.0390000000,0.0606498077,0.0211636937,1.0882620944,0.1330896534,0.0220504826,25.0000000000,25.0000000000,2.4475505619,0.2130798446,0.0214757310
0.0400000000,0.0621724718,0.0222636945,1.1061847000,0.1142472437,0.0153308876,25.0000000000,25.0000000000,2.3594739129,0.2062340769,0.0230097118
0.0410000000,0.0636926814,0.0233769766,1.1165200994,0.0979034398,0.0072722644,25.0000000000,25.0000000000,2.2843030821,0.2006788553,0.0230097118
0.0420000000,0.0652103766,0.0244946366,1.1170184694,0.0939814394,-0.0033798861,25.0000000000,25.0000000000,2.2228362218,0.2142020540,0.0245436926
0.0430000000,0.0667254973,0.0256080905,1.1109124867,0.1221691968,-0.0072124521,25.0000000000,25.0000000000,2.3715343393,0.2120097651,0.0260776734
0.0440000000,0.0682379839,0.0267138252,1.1023831552,0.1088745931,-0.0092468189,25.0000000000,25.0000000000,2.3478646629,0.2114905045,0.0260776734
0.0450000000,0.0697477765,0.0278099071,1.0921100644,0.0987214436,-0.0108304933,25.0000000000,25.0000000000,2.3426085282,0.2296481428,0.0276116542
0.0460000000,0.0712548156,0.0288958505,1.0826417201,0.1296650467,-0.0081990857,25.0000000000,25.0000000000,2.5426111331,0.2309610860,0.0291456350
0.0470000000,0.0727590417,0.0299746447,1.0769934407,0.1212042903,-0.0041391608,25.0000000000,25.0000000000,2.5576078403,0.2325324090,0.0306796158
0.0480000000,0.0742603954,0.0310502505,1.0752291545,0.1137698291,-0.0004207476,25.0000000000,25.0000000000,2.5754212481,0.2337787163,0.0306796158
0.0490000000,0.0757588174,0.0321262393,1.0768278391,0.1102212729,0.0027251450,25.0000000000,25.0000000000,2.5894326874,0.2519787701,0.0322135965
0.0500000000,0.0772542486,0.0332065171,1.0831485080,0.1435357265,0.0087525156,25.0000000000,25.0000000000,2.7897875621,0.2518860048,0.0337475773
0.0510000000,0.0787466299,0.0342970484,1.0956618146,0.1342823060,0.0145574889,25.0000000000,25.0000000000,2.7892205375,0.2508773176,0.0337475773
0.0520000000,0.0802359025,0.0354030899,1.1126984710,0.1241212572,0.0182620032,25.0000000000,25.0000000000,2.7785321627,0.2662613579,0.0352815581
0.0530000000,0.0817220074,0.0365287008,1.1340102513,0.1517843952,0.0232682697,25.0000000000,25.0000000000,2.9479118531,0.2629380871,0.0368155389
0.0540000000,0.0832048861,0.0376784871,1.1596441849,0.1377945686,0.0267347097,25.0000000000,25.0000000000,2.9117230387,0.2585418445,0.0383495197
0.0550000000,0.0846844801,0.0388551160,1.1868236444,0.1234632608,0.0271220159,25.0000000000,25.0000000000,2.8636413104,0.2530950124,0.0383495197
0.0560000000,0.0861607308,0.0400582461,1.2125700391,0.1124446556,0.0246659829,25.0000000000,25.0000000000,2.8037324046,0.2645047505,0.0398835005
0.0570000000,0.0876335800,0.0412857631,1.2363652435,0.1384479956,0.0234611027,25.0000000000,25.0000000000,2.9290803310,0.2581203136,0.0414174813
0.0580000000,0.0891029697,0.0425361704,1.2585131413,0.1226906719,0.0211475572,25.0000000000,25.0000000000,2.8590009476,0.2518316187,0.0429514621
0.0590000000,0.0905688417,0.0438065750,1.2769455640,0.1073598140,0.0166216656,25.0000000000,25.0000000000,2.7899629766,0.2457594068,0.0444854428
0.0600000000,0.0920311382,0.0450919403,1.2895546097,0.0977258031,0.0100288905,25.0000000000,25.0000000000,2.7230431255,0.2402007117,0.0444854428
0.0610000000,0.0934898014,0.0463849853,1.2940626648,0.0954944807,0.0013664827,25.0000000000,25.0000000000,2.6614531754,0.2531233920,0.0460194236
0.0620000000,0.0949447739,0.0476787850,1.2933489896,0.1238196200,-0.0015085600,25.0000000000,25.0000000000,2.8034786703,0.2498267301,0.0475534044
0.0630000000,0.0963959981,0.0489706367,1.2907314349,0.1100998545,-0.0032802738,25.0000000000,25.0000000000,2.7675717115,0.2477863490,0.0490873852
0.0640000000,0.0978434167,0.0502586964,1.2862048247,0.0988022870,-0.0052781895,25.0000000000,25.0000000000,2.7454883599,0.2465704719,0.0506213660
0.0650000000,0.0992869727,0.0515406347,1.2789973477,0.0963102292,-0.0083211199,25.0000000000,25.0000000000,2.7321167261,0.2459634758,0.0521553468
0.0660000000,0.1007266089,0.0528136501,1.2691586222,0.0968058331,-0.0106023243,25.0000000000,25.0000000000,2.7253542900,0.2459456661,0.0521553468
0.0670000000,0.1021622687,0.0540757589,1.2577453920,0.0970777384,-0.0117880996,25.0000000000,25.0000000000,2.7251430066,0.2640793087,0.0536893276
0.0680000000,0.1035938952,0.0553272011,1.2482401654,0.1304350973,-0.0076973317,25.0000000000,25.0000000000,2.9247585720,0.2650788056,0.0552233084
0.0690000000,0.1050214321,0.0565722919,1.2438485002,0.1217350586,-0.0024744759,25.0000000000,25.0000000000,2.9362879895,0.2660582178,0.0567572892
