time_s,target_rad,angle_rad,speed_rad_s,current_a,torque_nm,winding_c,case_c,motor_voltage_v,duty,encoder_rad
0.0000100000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000200000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000300000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000400000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000500000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000600000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000700000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000800000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0000900000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0001000000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0001100000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0001200000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0001300000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0001400000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0001500000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0001600000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0001700000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0001800000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0001900000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0002000000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0002100000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0002200000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0002300000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0002400000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0002500000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,0.0000000000,0.0000000000
0.0002600000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0002700000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0002800000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0002900000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0003000000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0003100000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0003200000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0003300000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0003400000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0003500000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0003600000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0003700000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0003800000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0003900000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0004000000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0004100000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0004200000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0004300000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0004400000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0004500000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0004600000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0004700000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0004800000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0004900000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0005000000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0005100000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0005200000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0005300000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
