time_s,target_rad,angle_rad,speed_rad_s,current_a,torque_nm,winding_c,case_c,motor_voltage_v,duty,encoder_rad
0.0010000000,1.0471975512,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0020000000,1.0471975512,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,25.0000000000,25.0000000000,0.0000000000,1.0000000000,0.0000000000
0.0030000000,1.0471975512,0.0000337003,0.0910789858,2.1214081273,0.1918998345,25.0000000000,25.0000000000,10.9939295936,1.0000000000,0.0000000000
0.0040000000,1.0471975512,0.0002903808,0.4192511049,1.5766136437,0.4258734440,25.0000000000,25.0000000000,11.0211693178,1.0000000000,0.0000000000
0.0050000000,1.0471975512,0.0009910937,0.9425386835,1.0995490167,0.5879106330,25.0000000000,25.0000000000,11.0450225492,1.0000000000,0.0015339808
0.0060000000,1.0471975512,0.0022892424,1.5876663129,0.8950107996,0.6806787417,25.0000000000,25.0000000000,11.0552494600,1.0000000000,0.0015339808
0.0070000000,1.0471975512,0.0042713260,2.2940694223,0.8377485603,0.7195761899,25.0000000000,25.0000000000,11.0581125720,1.0000000000,0.0046019424
0.0080000000,1.0471975512,0.0069714747,3.0153066677,0.8306182916,0.7172967300,25.0000000000,25.0000000000,11.0584690854,1.0000000000,0.0076699039
0.0090000000,1.0471975512,0.0103837674,3.7158808705,0.8260242238,0.6836066406,25.0000000000,25.0000000000,11.0586987888,1.0000000000,0.0107378655
0.0100000000,1.0471975512,0.0144718210,4.3690019931,0.8056254794,0.6265309227,25.0000000000,25.0000000000,11.0597187260,1.0000000000,0.0138058271
0.0110000000,1.0471975512,0.0191767055,4.9552733525,0.7651515762,0.5530322243,25.0000000000,25.0000000000,11.0617424212,1.0000000000,0.0199417502
0.0120000000,1.0471975512,0.0244238135,5.4617935504,0.7064640812,0.4692587317,25.0000000000,25.0000000000,11.0646767959,1.0000000000,0.0245436926
0.0130000000,1.0471975512,0.0301289149,5.8813770492,0.6338062374,0.3805893890,25.0000000000,25.0000000000,11.0683096881,1.0000000000,0.0306796158
0.0140000000,1.0471975512,0.0362034358,6.2117752768,0.5520779203,0.2916131492,25.0000000000,25.0000000000,11.0723961040,1.0000000000,0.0368155389
0.0150000000,1.0471975512,0.0425589450,6.4548721862,0.4660374015,0.2061053101,25.0000000000,25.0000000000,11.0766981299,1.0000000000,0.0429514621
0.0160000000,1.0471975512,0.0491108274,6.6158670862,0.3799279655,0.1270251212,25.0000000000,25.0000000000,11.0810036017,1.0000000000,0.0490873852
0.0170000000,1.0471975512,0.0557811442,6.7024704094,0.2973086529,0.0565407869,25.0000000000,25.0000000000,11.0851345674,1.0000000000,0.0552233084
0.0180000000,1.0471975512,0.0625007100,6.7241392310,0.2209919254,-0.0039198800,25.0000000000,25.0000000000,11.0889504037,1.0000000000,0.0628932123
0.0190000000,1.0471975512,0.0692104389,6.6913755742,0.1530435194,-0.0535980589,25.0000000000,25.0000000000,11.0923478240,1.0000000000,0.0690291355
0.0200000000,1.0471975512,0.0758620291,6.6150801493,0.0950580720,-0.0925161360,25.0000000000,25.0000000000,11.0952470964,1.0000000000,0.0751650586
0.0210000000,1.0471975512,0.0824166056,6.5023524726,0.0674627493,-0.1279256568,25.0000000000,25.0000000000,11.0966268625,1.0000000000,0.0828349625
0.0220000000,1.0471975512,0.0888400797,6.3582687411,0.0619296436,-0.1550408845,25.0000000000,25.0000000000,11.0969035178,1.0000000000,0.0889708857
0.0230000000,1.0471975512,0.0951067727,6.1931700303,0.0573743707,-0.1714477345,25.0000000000,25.0000000000,11.0971312815,1.0000000000,0.0951068088
0.0240000000,1.0471975512,0.1012014305,6.0171223765,0.0542803747,-0.1783006945,25.0000000000,25.0000000000,11.0972859813,1.0000000000,0.1012427320
