time_s,target_rad,angle_rad,speed_rad_s,current_a,torque_nm,winding_c,case_c,motor_voltage_v,duty,encoder_rad
0.0010000000,1.0471975512,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,25.0000000000,25.0000000000,-0.0000000000,0.0000000000,0.0000000000
0.0020000000,1.0471975512,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,25.0000000000,25.0000000000,-0.0000000000,1.0000000000,-0.0000000000
0.0030000000,1.0471975512,0.0000209474,0.0453428288,2.0058100426,0.0824863606,25.0000000000,25.0000000000,10.9997094979,1.0000000000,0.0000000000
0.0040000000,1.0471975512,0.0001524388,0.1968106037,1.5219879650,0.1920050325,25.0000000000,25.0000000000,11.0239006018,1.0000000000,0.0000000000
0.0050000000,1.0471975512,0.0005000027,0.4495822484,0.9914496085,0.2868757748,25.0000000000,25.0000000000,11.0504275196,1.0000000000,0.0000000000
0.0060000000,1.0471975512,0.0011537916,0.7855833370,0.7041014922,0.3632724960,25.0000000000,25.0000000000,11.0647949254,1.0000000000,0.0015339808
0.0070000000,1.0471975512,0.0021860507,1.1875124630,0.5881339550,0.4232017284,25.0000000000,25.0000000000,11.0705933022,1.0000000000,0.0015339808
0.0080000000,1.0471975512,0.0036530596,1.6401639586,0.5602180760,0.4685985706,25.0000000000,25.0000000000,11.0719890962,1.0000000000,0.0030679616
0.0090000000,1.0471975512,0.0055968982,2.1298655528,0.5698290543,0.5007756460,25.0000000000,25.0000000000,11.0715085473,1.0000000000,0.0061359232
0.0100000000,1.0471975512,0.0080466663,2.6440130395,0.5909182172,0.5206913941,25.0000000000,25.0000000000,11.0704540891,1.0000000000,0.0076699039
0.0110000000,1.0471975512,0.0110194126,3.1708754308,0.6110431936,0.5291903680,25.0000000000,25.0000000000,11.0694478403,1.0000000000,0.0107378655
0.0120000000,1.0471975512,0.0145209818,3.6995685927,0.6246486820,0.5271310347,25.0000000000,25.0000000000,11.0687675659,1.0000000000,0.0138058271
0.0130000000,1.0471975512,0.0185468900,4.2201058008,0.6295540178,0.5154374411,25.0000000000,25.0000000000,11.0685222991,1.0000000000,0.0184077695
0.0140000000,1.0471975512,0.0230832682,4.7234722981,0.6252286484,0.4951100847,25.0000000000,25.0000000000,11.0687385676,1.0000000000,0.0230097118
0.0150000000,1.0471975512,0.0281078798,5.2016971598,0.6119638000,0.4672169499,25.0000000000,25.0000000000,11.0694018100,1.0000000000,0.0276116542
0.0160000000,1.0471975512,0.0335912014,5.6479100453,0.5904731661,0.4328756498,25.0000000000,25.0000000000,11.0704763417,1.0000000000,0.0337475773
0.0170000000,1.0471975512,0.0394975482,6.0563776688,0.5616946779,0.3932321622,25.0000000000,25.0000000000,11.0719152661,1.0000000000,0.0398835005
0.0180000000,1.0471975512,0.0457862212,6.4225184521,0.5266858489,0.3494389185,25.0000000000,25.0000000000,11.0736657076,1.0000000000,0.0460194236
0.0190000000,1.0471975512,0.0524126571,6.7428956732,0.4865629075,0.3026336738,25.0000000000,25.0000000000,11.0756718546,1.0000000000,0.0521553468
0.0200000000,1.0471975512,0.0593295572,7.0151904165,0.4424609442,0.2539199359,25.0000000000,25.0000000000,11.0778769528,1.0000000000,0.0598252507
0.0210000000,1.0471975512,0.0664879783,7.2381561765,0.3955047674,0.2043493975,25.0000000000,25.0000000000,11.0802247616,1.0000000000,0.0659611739
0.0220000000,1.0471975512,0.0738383680,7.4115572947,0.3467858642,0.1549066335,25.0000000000,25.0000000000,11.0826607068,1.0000000000,0.0736310778
0.0230000000,1.0471975512,0.0813315291,7.5360935919,0.2973434477,0.1064962089,25.0000000000,25.0000000000,11.0851328276,1.0000000000,0.0813009818
0.0240000000,1.0471975512,0.0889195020,7.6133136567,0.2481487200,0.0599322674,25.0000000000,25.0000000000,11.0875925640,1.0000000000,0.0889708857
0.0250000000,1.0471975512,0.0965563542,7.6455192778,0.2000919784,0.0159306062,25.0000000000,25.0000000000,11.0899954011,1.0000000000,0.0966407896
